transaction_id,customer_id,timestamp,satisfaction,total_spent,sim_date,day_of_week,item_id,item_name,quantity,price_per_unit,item_total
1,1,00:15:09,8,71.95,2026-03-02,0,6,1984,1,7.99,7.99
1,1,00:15:09,8,71.95,2026-03-02,0,9,Building Blocks,1,4.99,4.99
1,1,00:15:09,8,71.95,2026-03-02,0,10,Action Figure,1,8.99,8.99
1,1,00:15:09,8,71.95,2026-03-02,0,19,Saddle Oil,1,34.99,34.99
1,1,00:15:09,8,71.95,2026-03-02,0,30,Leather Journal,1,14.99,14.99
2,2,00:25:49,6,64.98,2026-03-02,0,24,Flannel Shirt,1,39.99,39.99
2,2,00:25:49,6,64.98,2026-03-02,0,29,Leather Wallet,1,24.99,24.99
3,3,00:37:47,6,21.98,2026-03-02,0,14,Trail Beef Jerky,1,6.99,6.99
3,3,00:37:47,6,21.98,2026-03-02,0,30,Leather Journal,1,14.99,14.99
4,4,00:50:26,6,38.98,2026-03-02,0,12,Campfire Chili,1,19.99,19.99
4,4,00:50:26,6,38.98,2026-03-02,0,26,Rodeo Rope,1,18.99,18.99
5,5,01:03:37,8,84.44,2026-03-02,0,7,T-shirt,1,6.49,6.49
5,5,01:03:37,8,84.44,2026-03-02,0,10,Action Figure,1,8.99,8.99
5,5,01:03:37,8,84.44,2026-03-02,0,15,Cornbread Mix,1,12.99,12.99
5,5,01:03:37,8,84.44,2026-03-02,0,16,Campfire Coffee,1,5.99,5.99
5,5,01:03:37,8,84.44,2026-03-02,0,22,Cowboy Boots,1,29.99,29.99
5,5,01:03:37,8,84.44,2026-03-02,0,23,Red Bandana,1,19.99,19.99
6,6,01:14:38,8,18.96,2026-03-02,0,3,Refrigerator,1,4.49,4.49
6,6,01:14:38,8,18.96,2026-03-02,0,4,Microwave,1,5.99,5.99
6,6,01:14:38,8,18.96,2026-03-02,0,8,Jeans,1,2.49,2.49
6,6,01:14:38,8,18.96,2026-03-02,0,16,Campfire Coffee,1,5.99,5.99
7,7,01:28:27,8,88.92,2026-03-02,0,2,Laptop,1,3.99,3.99
7,7,01:28:27,8,88.92,2026-03-02,0,8,Jeans,1,2.49,2.49
7,7,01:28:27,8,88.92,2026-03-02,0,9,Building Blocks,1,4.99,4.99
7,7,01:28:27,8,88.92,2026-03-02,0,16,Campfire Coffee,1,5.99,5.99
7,7,01:28:27,8,88.92,2026-03-02,0,21,Cowboy Hat,1,4.99,4.99
7,7,01:28:27,8,88.92,2026-03-02,0,24,Flannel Shirt,1,39.99,39.99
7,7,01:28:27,8,88.92,2026-03-02,0,26,Rodeo Rope,1,18.99,18.99
7,7,01:28:27,8,88.92,2026-03-02,0,27,Bull Rope Rosin,1,7.49,7.49
8,8,01:40:13,8,105.44,2026-03-02,0,10,Action Figure,1,8.99,8.99
8,8,01:40:13,8,105.44,2026-03-02,0,11,Chuckwagon Beans,1,14.99,14.99
8,8,01:40:13,8,105.44,2026-03-02,0,12,Campfire Chili,1,19.99,19.99
8,8,01:40:13,8,105.44,2026-03-02,0,19,Saddle Oil,1,34.99,34.99
8,8,01:40:13,8,105.44,2026-03-02,0,26,Rodeo Rope,1,18.99,18.99
8,8,01:40:13,8,105.44,2026-03-02,0,27,Bull Rope Rosin,1,7.49,7.49
9,9,01:52:15,8,188.44,2026-03-02,0,2,Laptop,1,3.99,3.99
9,9,01:52:15,8,188.44,2026-03-02,0,3,Refrigerator,1,4.49,4.49
9,9,01:52:15,8,188.44,2026-03-02,0,12,Campfire Chili,1,19.99,19.99
9,9,01:52:15,8,188.44,2026-03-02,0,20,Work Gloves,1,89.99,89.99
9,9,01:52:15,8,188.44,2026-03-02,0,22,Cowboy Boots,1,29.99,29.99
9,9,01:52:15,8,188.44,2026-03-02,0,24,Flannel Shirt,1,39.99,39.99
10,10,02:01:49,6,22.979999999999997,2026-03-02,0,1,Smartphone,1,2.99,2.99
10,10,02:01:49,6,22.979999999999997,2026-03-02,0,23,Red Bandana,1,19.99,19.99
11,11,02:10:19,8,114.92999999999999,2026-03-02,0,9,Building Blocks,1,4.99,4.99
11,11,02:10:19,8,114.92999999999999,2026-03-02,0,10,Action Figure,1,8.99,8.99
11,11,02:10:19,8,114.92999999999999,2026-03-02,0,11,Chuckwagon Beans,1,14.99,14.99
11,11,02:10:19,8,114.92999999999999,2026-03-02,0,14,Trail Beef Jerky,1,6.99,6.99
11,11,02:10:19,8,114.92999999999999,2026-03-02,0,19,Saddle Oil,1,34.99,34.99
11,11,02:10:19,8,114.92999999999999,2026-03-02,0,26,Rodeo Rope,1,18.99,18.99
11,11,02:10:19,8,114.92999999999999,2026-03-02,0,29,Leather Wallet,1,24.99,24.99
12,12,02:19:31,8,100.95,2026-03-02,0,4,Microwave,1,5.99,5.99
12,12,02:19:31,8,100.95,2026-03-02,0,8,Jeans,1,2.49,2.49
12,12,02:19:31,8,100.95,2026-03-02,0,27,Bull Rope Rosin,1,7.49,7.49
12,12,02:19:31,8,100.95,2026-03-02,0,28,Leather Saddlebag,1,59.99,59.99
12,12,02:19:31,8,100.95,2026-03-02,0,29,Leather Wallet,1,24.99,24.99
13,13,02:26:32,8,114.44999999999999,2026-03-02,0,14,Trail Beef Jerky,1,6.99,6.99
13,13,02:26:32,8,114.44999999999999,2026-03-02,0,19,Saddle Oil,1,34.99,34.99
