transaction_id,customer_id,timestamp,satisfaction,total_spent,sim_date,day_of_week,item_id,item_name,quantity,price_per_unit,item_total
1,1,00:13:26,6,13.98,2026-03-25,2,7,T-shirt,1,6.49,6.49
1,1,00:13:26,6,13.98,2026-03-25,2,27,Bull Rope Rosin,1,7.49,7.49
2,2,00:26:00,6,63.980000000000004,2026-03-25,2,2,Laptop,1,3.99,3.99
2,2,00:26:00,6,63.980000000000004,2026-03-25,2,28,Leather Saddlebag,1,59.99,59.99
3,3,00:38:13,6,30.979999999999997,2026-03-25,2,16,Campfire Coffee,1,5.99,5.99
3,3,00:38:13,6,30.979999999999997,2026-03-25,2,29,Leather Wallet,1,24.99,24.99
4,4,00:50:47,8,132.46,2026-03-25,2,8,Jeans,1,2.49,2.49
4,4,00:50:47,8,132.46,2026-03-25,2,11,Chuckwagon Beans,1,14.99,14.99
4,4,00:50:47,8,132.46,2026-03-25,2,20,Work Gloves,1,89.99,89.99
4,4,00:50:47,8,132.46,2026-03-25,2,29,Leather Wallet,1,24.99,24.99
5,5,01:02:51,8,42.45,2026-03-25,2,2,Laptop,1,3.99,3.99
5,5,01:02:51,8,42.45,2026-03-25,2,8,Jeans,1,2.49,2.49
5,5,01:02:51,8,42.45,2026-03-25,2,13,Smoky BBQ Sauce,1,9.99,9.99
5,5,01:02:51,8,42.45,2026-03-25,2,16,Campfire Coffee,1,5.99,5.99
5,5,01:02:51,8,42.45,2026-03-25,2,23,Red Bandana,1,19.99,19.99
6,6,01:14:43,6,21.979999999999997,2026-03-25,2,1,Smartphone,1,2.99,2.99
6,6,01:14:43,6,21.979999999999997,2026-03-25,2,26,Rodeo Rope,1,18.99,18.99
7,7,01:27:49,8,59.440000000000005,2026-03-25,2,3,Refrigerator,1,4.49,4.49
7,7,01:27:49,8,59.440000000000005,2026-03-25,2,8,Jeans,1,2.49,2.49
7,7,01:27:49,8,59.440000000000005,2026-03-25,2,9,Building Blocks,1,4.99,4.99
7,7,01:27:49,8,59.440000000000005,2026-03-25,2,11,Chuckwagon Beans,1,14.99,14.99
7,7,01:27:49,8,59.440000000000005,2026-03-25,2,18,Horse Feed Sack,1,24.99,24.99
7,7,01:27:49,8,59.440000000000005,2026-03-25,2,27,Bull Rope Rosin,1,7.49,7.49
8,8,01:39:44,8,66.44999999999999,2026-03-25,2,11,Chuckwagon Beans,1,14.99,14.99
8,8,01:39:44,8,66.44999999999999,2026-03-25,2,17,Lasso Rope,1,8.49,8.49
8,8,01:39:44,8,66.44999999999999,2026-03-25,2,21,Cowboy Hat,1,4.99,4.99
8,8,01:39:44,8,66.44999999999999,2026-03-25,2,25,Riding Spurs,1,22.99,22.99
8,8,01:39:44,8,66.44999999999999,2026-03-25,2,30,Leather Journal,1,14.99,14.99
9,9,01:53:27,8,87.92999999999999,2026-03-25,2,5,The Great Gatsby,1,3.49,3.49
9,9,01:53:27,8,87.92999999999999,2026-03-25,2,8,Jeans,1,2.49,2.49
9,9,01:53:27,8,87.92999999999999,2026-03-25,2,9,Building Blocks,1,4.99,4.99
9,9,01:53:27,8,87.92999999999999,2026-03-25,2,11,Chuckwagon Beans,1,14.99,14.99
9,9,01:53:27,8,87.92999999999999,2026-03-25,2,12,Campfire Chili,1,19.99,19.99
9,9,01:53:27,8,87.92999999999999,2026-03-25,2,25,Riding Spurs,1,22.99,22.99
9,9,01:53:27,8,87.92999999999999,2026-03-25,2,26,Rodeo Rope,1,18.99,18.99
10,10,02:01:47,8,70.46,2026-03-25,2,8,Jeans,1,2.49,2.49
10,10,02:01:47,8,70.46,2026-03-25,2,13,Smoky BBQ Sauce,1,9.99,9.99
10,10,02:01:47,8,70.46,2026-03-25,2,19,Saddle Oil,1,34.99,34.99
10,10,02:01:47,8,70.46,2026-03-25,2,25,Riding Spurs,1,22.99,22.99
11,11,02:09:54,8,20.97,2026-03-25,2,9,Building Blocks,1,4.99,4.99
11,11,02:09:54,8,20.97,2026-03-25,2,17,Lasso Rope,1,8.49,8.49
11,11,02:09:54,8,20.97,2026-03-25,2,27,Bull Rope Rosin,1,7.49,7.49
12,12,02:19:01,6,48.980000000000004,2026-03-25,2,10,Action Figure,1,8.99,8.99
12,12,02:19:01,6,48.980000000000004,2026-03-25,2,24,Flannel Shirt,1,39.99,39.99
13,13,02:27:03,8,62.940000000000005,2026-03-25,2,1,Smartphone,1,2.99,2.99
13,13,02:27:03,8,62.940000000000005,2026-03-25,2,2,Laptop,1,3.99,3.99
13,13,02:27:03,8,62.940000000000005,2026-03-25,2,4,Microwave,1,5.99,5.99
13,13,02:27:03,8,62.940000000000005,2026-03-25,2,7,T-shirt,1,6.49,6.49
13,13,02:27:03,8,62.940000000000005,2026-03-25,2,17,Lasso Rope,1,8.49,8.49
13,13,02:27:03,8,62.940000000000005,2026-03-25,2,19,Saddle Oil,1,34.99,34.99
14,14,02:35:55,8,53.45,2026-03-25,2,5,The Great Gatsby,1,3.49,3.49
14,14,02:35:55,8,53.45,2026-03-25,2,14,Trail Beef Jerky,1,6.99,6.99
14,14,02:35:55,8,53.45,2026-03-25,2,15,Cornbread Mix,1,12.99,12.99
14,14,02:35:55,8,53.45,2026-03-25,2,21,Cowboy Hat,1,4.99,4.99
14,14,02:35:55,8,53.45,2026-03-25,2,29,Leather Wallet,1,24.99,24.99
15,15,02:42:26,6,54.980000000000004,2026-03-25,2,11,Chuckwagon Beans,1,14.99,14.99
15,15,02:42:26,6,54.980000000000004,2026-03-25,2,24,Flannel Shirt,1,39.99,39.99
16,16,02:51:45,8,120.45,2026-03-25,2,5,The Great Gatsby,1,3.49,3.49
16,16,02:51:45,8,120.45,2026-03-25,2,13,Smoky BBQ Sauce,1,9.99,9.99
16,16,02:51:45,8,120.45,2026-03-25,2,14,Trail Beef Jerky,1,6.99,6.99
16,16,02:51:45,8,120.45,2026-03-25,2,24,Flannel Shirt,1,39.99,39.99
16,16,02:51:45,8,120.45,2026-03-25,2,28,Leather Saddlebag,1,59.99,59.99
17,17,02:59:03,6,13.98,2026-03-25,2,4,Microwave,1,5.99,5.99
17,17,02:59:03,6,13.98,2026-03-25,2,6,1984,1,7.99,7.99
