transaction_id,customer_id,timestamp,satisfaction,total_spent,sim_date,day_of_week,item_id,item_name,quantity,price_per_unit,item_total
1,1,00:13:55,6,15.98,2026-03-25,2,1,Smartphone,1,2.99,2.99
1,1,00:13:55,6,15.98,2026-03-25,2,15,Cornbread Mix,1,12.99,12.99
2,2,00:26:59,8,52.96,2026-03-25,2,1,Smartphone,1,2.99,2.99
2,2,00:26:59,8,52.96,2026-03-25,2,9,Building Blocks,1,4.99,4.99
2,2,00:26:59,8,52.96,2026-03-25,2,21,Cowboy Hat,1,4.99,4.99
2,2,00:26:59,8,52.96,2026-03-25,2,24,Flannel Shirt,1,39.99,39.99
3,3,00:37:57,6,63.980000000000004,2026-03-25,2,2,Laptop,1,3.99,3.99
3,3,00:37:57,6,63.980000000000004,2026-03-25,2,28,Leather Saddlebag,1,59.99,59.99
4,4,00:50:56,8,122.46000000000001,2026-03-25,2,5,The Great Gatsby,1,3.49,3.49
4,4,00:50:56,8,122.46000000000001,2026-03-25,2,24,Flannel Shirt,1,39.99,39.99
4,4,00:50:56,8,122.46000000000001,2026-03-25,2,26,Rodeo Rope,1,18.99,18.99
4,4,00:50:56,8,122.46000000000001,2026-03-25,2,28,Leather Saddlebag,1,59.99,59.99
5,5,01:03:35,8,188.44,2026-03-25,2,7,T-shirt,1,6.49,6.49
5,5,01:03:35,8,188.44,2026-03-25,2,20,Work Gloves,1,89.99,89.99
5,5,01:03:35,8,188.44,2026-03-25,2,22,Cowboy Boots,1,29.99,29.99
5,5,01:03:35,8,188.44,2026-03-25,2,23,Red Bandana,1,19.99,19.99
5,5,01:03:35,8,188.44,2026-03-25,2,25,Riding Spurs,1,22.99,22.99
5,5,01:03:35,8,188.44,2026-03-25,2,26,Rodeo Rope,1,18.99,18.99
6,6,01:15:33,8,96.97,2026-03-25,2,3,Refrigerator,1,4.49,4.49
6,6,01:15:33,8,96.97,2026-03-25,2,8,Jeans,1,2.49,2.49
6,6,01:15:33,8,96.97,2026-03-25,2,20,Work Gloves,1,89.99,89.99
7,7,01:27:46,8,39.97,2026-03-25,2,11,Chuckwagon Beans,1,14.99,14.99
7,7,01:27:46,8,39.97,2026-03-25,2,16,Campfire Coffee,1,5.99,5.99
7,7,01:27:46,8,39.97,2026-03-25,2,26,Rodeo Rope,1,18.99,18.99
8,8,01:39:21,8,21.47,2026-03-25,2,6,1984,1,7.99,7.99
8,8,01:39:21,8,21.47,2026-03-25,2,17,Lasso Rope,1,8.49,8.49
8,8,01:39:21,8,21.47,2026-03-25,2,21,Cowboy Hat,1,4.99,4.99
9,9,01:51:37,8,40.46,2026-03-25,2,2,Laptop,1,3.99,3.99
9,9,01:51:37,8,40.46,2026-03-25,2,13,Smoky BBQ Sauce,1,9.99,9.99
9,9,01:51:37,8,40.46,2026-03-25,2,26,Rodeo Rope,1,18.99,18.99
9,9,01:51:37,8,40.46,2026-03-25,2,27,Bull Rope Rosin,1,7.49,7.49
10,10,02:01:20,8,119.96999999999998,2026-03-25,2,18,Horse Feed Sack,1,24.99,24.99
10,10,02:01:20,8,119.96999999999998,2026-03-25,2,20,Work Gloves,1,89.99,89.99
10,10,02:01:20,8,119.96999999999998,2026-03-25,2,21,Cowboy Hat,1,4.99,4.99
11,11,02:09:10,6,13.98,2026-03-25,2,2,Laptop,1,3.99,3.99
11,11,02:09:10,6,13.98,2026-03-25,2,13,Smoky BBQ Sauce,1,9.99,9.99
12,12,02:18:02,8,46.959999999999994,2026-03-25,2,6,1984,1,7.99,7.99
12,12,02:18:02,8,46.959999999999994,2026-03-25,2,10,Action Figure,1,8.99,8.99
12,12,02:18:02,8,46.959999999999994,2026-03-25,2,21,Cowboy Hat,1,4.99,4.99
12,12,02:18:02,8,46.959999999999994,2026-03-25,2,29,Leather Wallet,1,24.99,24.99
13,13,02:26:12,6,18.48,2026-03-25,2,5,The Great Gatsby,1,3.49,3.49
13,13,02:26:12,6,18.48,2026-03-25,2,30,Leather Journal,1,14.99,14.99
14,14,02:34:05,6,32.48,2026-03-25,2,8,Jeans,1,2.49,2.49
14,14,02:34:05,6,32.48,2026-03-25,2,22,Cowboy Boots,1,29.99,29.99
15,15,02:43:01,8,35.45,2026-03-25,2,4,Microwave,1,5.99,5.99
15,15,02:43:01,8,35.45,2026-03-25,2,6,1984,1,7.99,7.99
15,15,02:43:01,8,35.45,2026-03-25,2,7,T-shirt,1,6.49,6.49
15,15,02:43:01,8,35.45,2026-03-25,2,9,Building Blocks,1,4.99,4.99
15,15,02:43:01,8,35.45,2026-03-25,2,13,Smoky BBQ Sauce,1,9.99,9.99
16,16,02:51:33,8,154.45000000000002,2026-03-25,2,16,Campfire Coffee,1,5.99,5.99
16,16,02:51:33,8,154.45000000000002,2026-03-25,2,17,Lasso Rope,1,8.49,8.49
16,16,02:51:33,8,154.45000000000002,2026-03-25,2,20,Work Gloves,1,89.99,89.99
16,16,02:51:33,8,154.45000000000002,2026-03-25,2,22,Cowboy Boots,1,29.99,29.99
16,16,02:51:33,8,154.45000000000002,2026-03-25,2,23,Red Bandana,1,19.99,19.99
17,17,02:59:42,8,35.959999999999994,2026-03-25,2,2,Laptop,1,3.99,3.99
17,17,02:59:42,8,35.959999999999994,2026-03-25,2,14,Trail Beef Jerky,1,6.99,6.99
17,17,02:59:42,8,35.959999999999994,2026-03-25,2,16,Campfire Coffee,1,5.99,5.99
17,17,02:59:42,8,35.959999999999994,2026-03-25,2,26,Rodeo Rope,1,18.99,18.99
