transaction_id,customer_id,timestamp,satisfaction,total_spent,sim_date,day_of_week,item_id,item_name,quantity,price_per_unit,item_total
1,1,00:13:05,6,67.48,2026-03-25,2,27,Bull Rope Rosin,1,7.49,7.49
1,1,00:13:05,6,67.48,2026-03-25,2,28,Leather Saddlebag,1,59.99,59.99
2,2,00:26:05,8,39.46,2026-03-25,2,1,Smartphone,1,2.99,2.99
2,2,00:26:05,8,39.46,2026-03-25,2,7,T-shirt,1,6.49,6.49
2,2,00:26:05,8,39.46,2026-03-25,2,9,Building Blocks,1,4.99,4.99
2,2,00:26:05,8,39.46,2026-03-25,2,29,Leather Wallet,1,24.99,24.99
3,3,00:38:09,6,12.48,2026-03-25,2,7,T-shirt,1,6.49,6.49
3,3,00:38:09,6,12.48,2026-03-25,2,16,Campfire Coffee,1,5.99,5.99
4,4,00:50:43,8,64.96,2026-03-25,2,11,Chuckwagon Beans,1,14.99,14.99
4,4,00:50:43,8,64.96,2026-03-25,2,12,Campfire Chili,1,19.99,19.99
4,4,00:50:43,8,64.96,2026-03-25,2,18,Horse Feed Sack,1,24.99,24.99
4,4,00:50:43,8,64.96,2026-03-25,2,21,Cowboy Hat,1,4.99,4.99
5,5,01:02:17,8,99.47,2026-03-25,2,8,Jeans,1,2.49,2.49
5,5,01:02:17,8,99.47,2026-03-25,2,14,Trail Beef Jerky,1,6.99,6.99
5,5,01:02:17,8,99.47,2026-03-25,2,20,Work Gloves,1,89.99,89.99
6,6,01:14:23,6,32.98,2026-03-25,2,6,1984,1,7.99,7.99
6,6,01:14:23,6,32.98,2026-03-25,2,18,Horse Feed Sack,1,24.99,24.99
7,7,01:26:56,8,105.97,2026-03-25,2,10,Action Figure,1,8.99,8.99
7,7,01:26:56,8,105.97,2026-03-25,2,14,Trail Beef Jerky,1,6.99,6.99
7,7,01:26:56,8,105.97,2026-03-25,2,20,Work Gloves,1,89.99,89.99
8,8,01:40:18,8,62.44,2026-03-25,2,3,Refrigerator,1,4.49,4.49
8,8,01:40:18,8,62.44,2026-03-25,2,8,Jeans,1,2.49,2.49
8,8,01:40:18,8,62.44,2026-03-25,2,13,Smoky BBQ Sauce,1,9.99,9.99
8,8,01:40:18,8,62.44,2026-03-25,2,15,Cornbread Mix,1,12.99,12.99
8,8,01:40:18,8,62.44,2026-03-25,2,27,Bull Rope Rosin,1,7.49,7.49
8,8,01:40:18,8,62.44,2026-03-25,2,29,Leather Wallet,1,24.99,24.99
9,9,01:51:48,8,54.46,2026-03-25,2,3,Refrigerator,1,4.49,4.49
9,9,01:51:48,8,54.46,2026-03-25,2,9,Building Blocks,1,4.99,4.99
9,9,01:51:48,8,54.46,2026-03-25,2,21,Cowboy Hat,1,4.99,4.99
9,9,01:51:48,8,54.46,2026-03-25,2,24,Flannel Shirt,1,39.99,39.99
10,10,02:01:37,8,74.46,2026-03-25,2,7,T-shirt,1,6.49,6.49
10,10,02:01:37,8,74.46,2026-03-25,2,12,Campfire Chili,1,19.99,19.99
10,10,02:01:37,8,74.46,2026-03-25,2,18,Horse Feed Sack,1,24.99,24.99
10,10,02:01:37,8,74.46,2026-03-25,2,25,Riding Spurs,1,22.99,22.99
11,11,02:09:44,8,52.459999999999994,2026-03-25,2,3,Refrigerator,1,4.49,4.49
11,11,02:09:44,8,52.459999999999994,2026-03-25,2,9,Building Blocks,1,4.99,4.99
11,11,02:09:44,8,52.459999999999994,2026-03-25,2,12,Campfire Chili,1,19.99,19.99
11,11,02:09:44,8,52.459999999999994,2026-03-25,2,25,Riding Spurs,1,22.99,22.99
12,12,02:17:30,6,109.97999999999999,2026-03-25,2,12,Campfire Chili,1,19.99,19.99
